filename,width,height,class,xmin,ymin,xmax,ymax
00000785_jpg.rf.d3901be8880d167a5efdf6f6bc0ecae3.jpg,416,416,milk,160,129,293,379
00000274_jpg.rf.d395685b63bc61ecd89b5d9f35825617.jpg,416,416,avocado,0,147,130,317
00000274_jpg.rf.d395685b63bc61ecd89b5d9f35825617.jpg,416,416,avocado,291,161,412,293
00000274_jpg.rf.d395685b63bc61ecd89b5d9f35825617.jpg,416,416,avocado,219,309,404,408
00000274_jpg.rf.d395685b63bc61ecd89b5d9f35825617.jpg,416,416,bread,0,375,69,415
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,273,50,394,182
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,1,55,136,191
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,354,142,415,269
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,108,154,217,261
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,197,166,347,304
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,3,197,84,296
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,30,0,130,77
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,300,1,408,60
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,271,284,415,415
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,6,287,120,415
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,138,287,268,415
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,80,334,214,415
00000045_jpg.rf.d3de5e34e3ee72f0fe58e17154d71ef9.jpg,416,416,tomato,145,32,292,177
00000205_jpg.rf.d3ac824fe69cfc9b8175257c1015111a.jpg,416,416,chocolate,41,280,75,326
00000205_jpg.rf.d3ac824fe69cfc9b8175257c1015111a.jpg,416,416,chocolate,38,159,70,191
00000205_jpg.rf.d3ac824fe69cfc9b8175257c1015111a.jpg,416,416,chocolate,70,176,105,213
00000205_jpg.rf.d3ac824fe69cfc9b8175257c1015111a.jpg,416,416,chocolate,16,194,88,278
00000205_jpg.rf.d3ac824fe69cfc9b8175257c1015111a.jpg,416,416,chocolate,55,160,226,335
00000541_jpg.rf.d39f36cb50675bf27ed0b57382216684.jpg,416,416,pasta,163,0,360,165
00000541_jpg.rf.d39f36cb50675bf27ed0b57382216684.jpg,416,416,pasta,0,130,152,284
00000541_jpg.rf.d39f36cb50675bf27ed0b57382216684.jpg,416,416,pasta,151,246,330,405
00000197_jpg.rf.d33e88efb83a385f2dbec39a4dfdc42f.jpg,416,416,capsicum,103,60,370,319
00000197_jpg.rf.d33e88efb83a385f2dbec39a4dfdc42f.jpg,416,416,capsicum,0,147,140,415
00000350_jpg.rf.d410d87e54f23ccd0626fd882fae0c3d.jpg,416,416,spinach,28,24,380,404
00000712_jpg.rf.d3d4a6c7916d1328849a832d2272b7c4.jpg,416,416,pistachio,303,118,387,199
00000712_jpg.rf.d3d4a6c7916d1328849a832d2272b7c4.jpg,416,416,pistachio,213,159,325,268
00000712_jpg.rf.d3d4a6c7916d1328849a832d2272b7c4.jpg,416,416,pistachio,164,245,271,351
00000712_jpg.rf.d3d4a6c7916d1328849a832d2272b7c4.jpg,416,416,pistachio,262,263,355,358
00000660_jpg.rf.d3afeab5950ad487e14cf6fb91583428.jpg,416,416,eggplant,68,4,208,250
00000660_jpg.rf.d3afeab5950ad487e14cf6fb91583428.jpg,416,416,eggplant,123,55,386,330
00000019_jpg.rf.d3edd81e64fc5bf0e1e3084ea3701ea5.jpg,416,416,non_milk_based_beverage,1,74,192,280
00000019_jpg.rf.d3edd81e64fc5bf0e1e3084ea3701ea5.jpg,416,416,non_milk_based_beverage,71,86,384,412
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,325,44,389,145
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,354,18,415,396
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,31,1,133,391
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,3,100,125,296
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,30,78,285,335
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,120,83,378,341
00000443_jpg.rf.d416aece9c328f811323b782e6dcd41f.jpg,416,416,pineapple,230,130,415,353
00000316_jpg.rf.d3e85bf1d1223be741e41e0be7892444.jpg,416,416,icecream,80,37,227,193
00000030_jpg.rf.d40424c68799a29494ae094c8314ab2c.jpg,416,416,milk,0,96,158,314
00000030_jpg.rf.d40424c68799a29494ae094c8314ab2c.jpg,416,416,milk,156,84,366,306
00000030_jpg.rf.d40424c68799a29494ae094c8314ab2c.jpg,416,416,milk,123,23,190,379
00000030_jpg.rf.d40424c68799a29494ae094c8314ab2c.jpg,416,416,milk,331,12,398,366
00001589_jpg.rf.d3e10dba05ee7e6ce6efacffac83fa87.jpg,416,416,bread,141,0,168,21
00001589_jpg.rf.d3e10dba05ee7e6ce6efacffac83fa87.jpg,416,416,egg,209,104,365,267
00001589_jpg.rf.d3e10dba05ee7e6ce6efacffac83fa87.jpg,416,416,bread,74,0,143,60
00001589_jpg.rf.d3e10dba05ee7e6ce6efacffac83fa87.jpg,416,416,bread,166,0,193,1
00000667_jpg.rf.d3ebf355e24cea1e407967b6a7cd8363.jpg,416,416,pizza,11,20,410,415
00000240_jpg.rf.d41a04941f734c37379b092644974a16.jpg,416,416,pasta,20,49,397,415
00000604_jpg.rf.d414665865e2b1fb006c5ac38c2d6579.jpg,416,416,pistachio,155,113,280,231
00000604_jpg.rf.d414665865e2b1fb006c5ac38c2d6579.jpg,416,416,pistachio,61,148,156,219
00000604_jpg.rf.d414665865e2b1fb006c5ac38c2d6579.jpg,416,416,pistachio,259,144,365,244
00000604_jpg.rf.d414665865e2b1fb006c5ac38c2d6579.jpg,416,416,pistachio,114,180,236,296
00000004_jpg.rf.d3a135f9df6fd2f4565289895416b65a.jpg,416,416,tomato,20,60,373,394
00000812_jpg.rf.d3eb54f8946e90293d072760c44b53b2.jpg,416,416,tomato,119,105,150,136
00000812_jpg.rf.d3eb54f8946e90293d072760c44b53b2.jpg,416,416,tomato,79,124,124,168
00000812_jpg.rf.d3eb54f8946e90293d072760c44b53b2.jpg,416,416,tomato,48,166,99,231
00000812_jpg.rf.d3eb54f8946e90293d072760c44b53b2.jpg,416,416,egg,71,133,296,340
00000985_jpg.rf.d43fc63917dc25ffb6f3824ca011a794.jpg,416,416,whole_egg_boiled,0,65,94,352
00000985_jpg.rf.d43fc63917dc25ffb6f3824ca011a794.jpg,416,416,whole_egg_boiled,307,27,412,359
00000985_jpg.rf.d43fc63917dc25ffb6f3824ca011a794.jpg,416,416,whole_egg_boiled,58,120,250,315
00000985_jpg.rf.d43fc63917dc25ffb6f3824ca011a794.jpg,416,416,whole_egg_boiled,210,49,311,382
00000649_jpg.rf.d404bede4f0da9864509c3a6f1275b79.jpg,416,416,bread,193,15,406,145
00000649_jpg.rf.d404bede4f0da9864509c3a6f1275b79.jpg,416,416,bread_loaf,0,68,250,343
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,bread,109,130,219,245
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,egg,139,167,308,329
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,bread,235,236,344,331
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,bread_loaf,0,0,113,94
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,strawberry,336,38,396,88
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,strawberry,286,13,320,30
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,strawberry,318,15,382,44
00002063_jpg.rf.d42ea628a68bb60496dd6da9403a9dff.jpg,416,416,strawberry,226,11,283,43
00000206_jpg.rf.d3e814b12eb9d44e37b928f068d2172a.jpg,416,416,alcohol_glass,75,56,326,399
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread,34,182,217,367
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread,44,232,269,415
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread_loaf,246,17,415,156
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread,216,46,404,236
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread,127,83,316,274
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread,209,91,414,298
00000546_jpg.rf.d442feaa064ba5f8cbba578edbdd1764.jpg,416,416,bread,80,145,346,313
00000158_jpg.rf.d4252a1de9e9401cb7dea1bbd56c1cd3.jpg,416,416,milk,39,161,348,384
00000001_jpg.rf.d41a268f0ea636fbe122470324218840.jpg,416,416,milk,100,118,290,367
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,203,128,296,219
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,141,125,247,228
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,265,169,314,217
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,81,137,162,242
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,297,150,376,257
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,47,157,127,236
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,205,201,293,325
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,286,232,356,315
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,66,208,176,317
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,141,209,217,354
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,276,248,349,360
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,170,322,247,399
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,227,328,298,404
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,172,52,257,136
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,261,61,357,156
00000196_jpg.rf.d43307e807693bfffa7008b3d3f93573.jpg,416,416,mushroom,90,75,173,157
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,132,14,324,204
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,233,14,388,226
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,47,71,135,158
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,310,140,390,218
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,6,79,285,279
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,295,128,415,364
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,232,180,367,313
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,0,0,36,49
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,18,226,184,389
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,163,229,371,415
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,22,292,46,374
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,349,325,415,415
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,41,301,186,415
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,280,16,415,160
00000526_jpg.rf.d3f3d6c0f1ebd55299607b470280f2d4.jpg,416,416,pineapple,0,0,155,158
00000488_jpg.rf.d45ffe1a010fe9e6fd86d895058e0e16.jpg,416,416,cooked_meat,3,59,415,400
00001931_jpg.rf.d4420c10229dac859a1046bc566099d0.jpg,416,416,tomato,329,0,364,25
00001931_jpg.rf.d4420c10229dac859a1046bc566099d0.jpg,416,416,egg,92,66,336,317
00001931_jpg.rf.d4420c10229dac859a1046bc566099d0.jpg,416,416,tomato,354,0,416,50
00001650_jpg.rf.d42f1d65ae45b4dd4331bdd5fbaab903.jpg,416,416,egg,114,129,360,379
00000171_jpg.rf.d44b573ed76622844ff3706647e48bfd.jpg,416,416,bread_loaf,10,0,368,349
00000764_jpg.rf.d4670e095cbe704142191094f0f23ecd.jpg,416,416,avocado,12,47,307,354
00000312_jpg.rf.d43d1d2312ae117ace44fbca6820fbf3.jpg,416,416,avocado,196,232,401,415
00000312_jpg.rf.d43d1d2312ae117ace44fbca6820fbf3.jpg,416,416,avocado,0,38,302,387
00000004--2-_jpg.rf.d462477cd978f7b9ef23f139b0b14152.jpg,416,416,chocolate,289,32,392,181
00000066_jpg.rf.d41fae016877b7ce04b6cc5ae7758de5.jpg,416,416,non_milk_based_beverage,0,0,159,324
00000066_jpg.rf.d41fae016877b7ce04b6cc5ae7758de5.jpg,416,416,non_milk_based_beverage,230,189,401,376
00000066_jpg.rf.d41fae016877b7ce04b6cc5ae7758de5.jpg,416,416,non_milk_based_beverage,106,187,278,415
00000503_jpg.rf.d45d540a64b8d834385a7a0696f44100.jpg,416,416,egg,35,0,406,413
00001039_jpg.rf.d47beb65e1caba419fd99219fc8b8573.jpg,416,416,egg,230,82,371,169
00001039_jpg.rf.d47beb65e1caba419fd99219fc8b8573.jpg,416,416,egg,66,122,206,216
00001039_jpg.rf.d47beb65e1caba419fd99219fc8b8573.jpg,416,416,egg,265,187,415,270
00001039_jpg.rf.d47beb65e1caba419fd99219fc8b8573.jpg,416,416,egg,135,232,262,303
00000272_jpg.rf.d4a7c5b2315eb1a32ad13d0c07bab61e.jpg,416,416,whole_egg_boiled,129,235,199,305
00000272_jpg.rf.d4a7c5b2315eb1a32ad13d0c07bab61e.jpg,416,416,whole_egg_boiled,214,245,276,320
00000334_jpg.rf.d48134177ba6e523450e74a005d16014.jpg,416,416,pasta,0,0,415,353
00000051_jpg.rf.d4beacbd97ea60f079d8c89eb1f62ad3.jpg,416,416,pasta,62,27,395,362
00000300_jpg.rf.d4a8c62ad91f9ab007b4715339d09fb0.jpg,416,416,pasta,0,57,412,415
00000712_jpg.rf.d4d1d79f54953993cacdcc03c5ac24ae.jpg,416,416,spinach,0,0,398,395
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,284,80,312,135
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,184,72,218,172
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,311,97,383,167
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,255,113,318,175
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,357,127,394,163
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,40,118,95,199
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,171,133,259,219
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,342,159,395,211
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,365,173,415,226
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,293,164,362,242
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,350,211,388,269
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,264,188,315,312
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,212,224,276,304
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,314,241,379,302
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,140,280,176,355
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,269,22,327,80
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,136,49,182,95
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,288,44,343,104
00000009_jpg.rf.d490281925a0e57427660348d6a8ba23.jpg,416,416,dates,231,33,267,126
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,251,78,279,96
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,egg,184,128,270,213
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,egg,105,182,195,233
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,193,199,218,223
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,164,209,192,228
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,213,213,241,233
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,134,220,161,246
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,189,224,218,243
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,egg,252,198,328,274
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,163,229,188,254
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,108,231,133,256
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,129,248,162,268
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,egg,149,245,269,292
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,101,261,133,282
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,141,317,168,343
00002140_jpg.rf.d4b22c091fa9980c9caa2bcbabcc547b.jpg,416,416,tomato,183,374,207,398
00000048_jpg.rf.d49c7dbc74717b324785450c90c674cc.jpg,416,416,pineapple,0,123,147,341
00000048_jpg.rf.d49c7dbc74717b324785450c90c674cc.jpg,416,416,pineapple,71,117,311,377
00000048_jpg.rf.d49c7dbc74717b324785450c90c674cc.jpg,416,416,pineapple,269,161,415,374
00000048_jpg.rf.d49c7dbc74717b324785450c90c674cc.jpg,416,416,pineapple,201,169,397,381
00000048_jpg.rf.d49c7dbc74717b324785450c90c674cc.jpg,416,416,pineapple,40,180,211,366
00000547_jpg.rf.d4d1190cb534310fb729f49514065ee2.jpg,416,416,pineapple,116,86,373,349
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,0,47,122,223
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,79,31,327,267
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,315,81,411,217
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,354,1,415,64
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,72,224,312,414
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,0,306,49,393
00001361_jpg.rf.d4a3f426fbf8f41b79da44b5492dd530.jpg,416,416,raw_meat,122,0,298,135
00000366_jpg.rf.d44ff61bdfc04d9812b7cb900d3e1d09.jpg,416,416,cooked_meat,67,0,415,220
00000311_jpg.rf.d49f1fcd17e4bb012d9e57a09fdb1673.jpg,416,416,alcohol,221,66,286,355
00000311_jpg.rf.d49f1fcd17e4bb012d9e57a09fdb1673.jpg,416,416,alcohol_glass,89,190,218,327
00000311_jpg.rf.d49f1fcd17e4bb012d9e57a09fdb1673.jpg,416,416,alcohol_glass,215,195,369,360
00000530_jpg.rf.d4b2db7ecb955e85ec091ee371f70582.jpg,416,416,pasta,0,19,343,368
00001749_jpg.rf.d4713c314c179dcc57df045f37dd8846.jpg,416,416,avocado,170,103,415,380
00000596_jpg.rf.d4f9dd2db1077493d2516c28def1d7c3.jpg,416,416,eggplant,192,175,249,332
00000490_jpg.rf.d480e621d9909f64bcb7e40bb4c83f20.jpg,416,416,pasta,85,11,405,415
00000979_jpg.rf.d502dbcfa41ec212616770f5201ebd3c.jpg,416,416,egg,0,180,159,415
00000979_jpg.rf.d502dbcfa41ec212616770f5201ebd3c.jpg,416,416,egg,170,180,402,405
00000979_jpg.rf.d502dbcfa41ec212616770f5201ebd3c.jpg,416,416,egg,213,0,379,134
00000979_jpg.rf.d502dbcfa41ec212616770f5201ebd3c.jpg,416,416,egg,0,0,153,141
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,5,79,104,195
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,73,48,208,251
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,293,81,415,234
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,195,70,325,247
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,11,174,140,415
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,88,194,297,393
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,232,200,415,388
00000201_jpg.rf.d4fc8231d21c8920bba3ca75583fd762.jpg,416,416,icecream,393,202,415,411
00000487_jpg.rf.d4d2e2d4232f1ac145fed19277322145.jpg,416,416,cooked_meat,192,0,411,207
00000487_jpg.rf.d4d2e2d4232f1ac145fed19277322145.jpg,416,416,cooked_meat,1,62,242,282
00000487_jpg.rf.d4d2e2d4232f1ac145fed19277322145.jpg,416,416,cooked_meat,195,170,416,399
00000202_jpg.rf.d519a2cd1aaccd098602d4c10c93e3e3.jpg,416,416,milk,63,124,373,373
00000202_jpg.rf.d519a2cd1aaccd098602d4c10c93e3e3.jpg,416,416,milk,260,0,415,119
00000239_jpg.rf.d5241c84d72e7f62808c53c819b98fe5.jpg,416,416,pizza,0,12,415,354
00000641_jpg.rf.d4ca5dbf76d8e69cbc79e525d915922f.jpg,416,416,cheese,105,51,327,286
00000641_jpg.rf.d4ca5dbf76d8e69cbc79e525d915922f.jpg,416,416,cheese,276,158,348,234
00000641_jpg.rf.d4ca5dbf76d8e69cbc79e525d915922f.jpg,416,416,cheese,13,155,98,245
00000641_jpg.rf.d4ca5dbf76d8e69cbc79e525d915922f.jpg,416,416,cheese,313,200,397,315
00000641_jpg.rf.d4ca5dbf76d8e69cbc79e525d915922f.jpg,416,416,cheese,260,220,331,295
00000641_jpg.rf.d4ca5dbf76d8e69cbc79e525d915922f.jpg,416,416,cheese,80,106,317,415
00001710_jpg.rf.d503ab9fefe4b51897578795189dbe2a.jpg,416,416,egg,85,116,250,285
00001710_jpg.rf.d503ab9fefe4b51897578795189dbe2a.jpg,416,416,egg,191,103,384,331
00000057_jpg.rf.d45b20b965e2f81612af13f800ce5ebc.jpg,416,416,avocado,158,95,388,320
00000057_jpg.rf.d45b20b965e2f81612af13f800ce5ebc.jpg,416,416,avocado,0,72,56,339
00000057_jpg.rf.d45b20b965e2f81612af13f800ce5ebc.jpg,416,416,avocado,289,132,409,301
00000057_jpg.rf.d45b20b965e2f81612af13f800ce5ebc.jpg,416,416,avocado,44,73,205,371
00000032_jpg.rf.d50c26610cdf3ea4a1747ea8b1c77810.jpg,416,416,icecream,83,29,254,200
00000017_jpg.rf.d519ba24fe873680ef07aa37f86d56da.jpg,416,416,blackberry,133,66,310,251
00000017_jpg.rf.d519ba24fe873680ef07aa37f86d56da.jpg,416,416,strawberry,195,79,415,386
00000017_jpg.rf.d519ba24fe873680ef07aa37f86d56da.jpg,416,416,blueberry,199,192,359,358
00000017_jpg.rf.d519ba24fe873680ef07aa37f86d56da.jpg,416,416,blueberry,9,233,156,392
00000017_jpg.rf.d519ba24fe873680ef07aa37f86d56da.jpg,416,416,blackberry,174,274,274,415
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,302,77,339,113
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,184,53,230,148
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,212,66,284,137
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,258,62,314,141
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,122,71,158,182
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,198,115,231,207
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,279,128,342,191
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,231,136,294,198
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,298,137,376,214
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,165,137,196,238
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,255,196,303,244
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,181,176,224,283
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,221,193,244,290
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,240,197,278,285
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,49,227,92,310
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,89,254,129,300
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,278,244,340,313
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,0,265,61,333
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,238,266,291,322
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,351,271,389,352
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,39,297,106,364
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,87,302,144,363
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,281,312,339,371
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,140,334,202,395
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,159,12,212,65
00000003_jpg.rf.d4df9967595b9a78ac91e857a4030759.jpg,416,416,dates,254,36,302,83
00000213_jpg.rf.d50bde77ed59a2b7bf841d651d24255f.jpg,416,416,icecream,196,32,349,135
